vifoodrec_food_id,name_vi,reason,detail
1260,Gỏi Xoài Diềm Thăn Heo Iberico,unparsed_main_ingredient,Nước cốt chanh 1 muỗnguỗng canh; Dầu olive 4 muỗnguỗng canh
1261,Sườn Cọng Chiên Xù,unparsed_main_ingredient,Sườn cọng Iberico 1 cọng; Trứng gà 2 quả
1262,Gỏi Xoài Ếch Chiên Giòn,unparsed_main_ingredient,Xoài xanh 1 trái
1263,Bí Nhồi Chả Nấm Chay,unparsed_main_ingredient,Bí xanh 1 Trái; Nấm mèo 3 tai
1264,Salad Phô Mai Tôm NướNg,unparsed_main_ingredient,Nươc ep cam 70 muỗngl; Kem sưa beo 100 muỗngl; Mât ong 1.5 muỗnguông canh; Dâu Oliu 2 muỗnguông canh
1265,Bánh Giầy Kẹp Chả Lụa,unparsed_main_ingredient,Nước ấm 250 muỗngl
1266,Canh Đu Đủ Đuôi Heo,low_food_id_cover,cover=0.50 thieu: Đuôi heo
1267,Soda Lê,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
1268,Salad SốT Bơ ĐậU PhộNg,unparsed_main_ingredient,"Hỗn hợp salad: Salad và các loại rau củ tuỳ chọn, Bò ướp sả nướng; Trang trí: Hạt mè nướng, hành lá"
1269,Bánh Mì Mứt Cam,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
1270,Salad Trái Cây,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
1271,Rau Câu Trái Cây Phô Mai,unparsed_main_ingredient,Phô mai Con Bo Cươi 1 hôp; Kiwi xanh 2 trái; Thanh long đỏ 1/2 trái; Xoài 1/2 quả
1272,Chè Sắn Mochi,unparsed_main_ingredient,Nước cốt dừa 200 muỗngl; Lá dứa 2 lá
1273,Xôi Cá Cơm,low_food_id_cover,"cover=0.73 thieu: Cá cơm khô, Hành phi"
1274,Bánh Mì Nướng Tôm Phô Mai,low_food_id_cover,"cover=0.05 thieu: Tôm thẻ, Ngò tây, Mayonaise, Bơ lạt, Tỏi băm"
1275,MựC Que Chiên GiòN SốT Cam,unparsed_main_ingredient,Cam sanh 1 qua; Ngo tây 1 nhanh; Hat nêm Aji-ngon Heo 1 muỗnguông ca phê; Xôt Mayonnaise Aji-mayo 3 muỗnguông canh
1276,Trân Châu Viên Phô Mai,low_food_id_cover,"cover=0.39 thieu: Bột năng, Cà phê bột hòa tan, Bột matcha, Nước lọc"
1277,MóN CuốN ThủY Nguyên,unparsed_main_ingredient,Trưng ga 3 qua; Nươc măm 100 muỗngl; Toi băm 2 muỗnguông canh; Ơt hiêm băm 2 muỗnguông canh
1278,MựC NhồI Chiên NướC MắM,unparsed_main_ingredient,Hat nêm 1 muỗnguông canh; Đương 3 muỗnguông canh; Dâu hao 1 muỗnguông canh; Nươc măm 3 muỗnguông canh
1279,Óc Heo Hầm Thuốc Bắc,unparsed_main_ingredient,Gói gia vị thuốc bắc 2 gói; Rượu trắng 50 muỗngl; Nước dùng xương 1.5 lít
1280,Bò Bía Ngọt,unparsed_main_ingredient,Trứng gà 1 quả
1281,Cá Diêu Hồng Hóa Rồng,unparsed_main_ingredient,Cá Diêu hồng 1 con; Sả 2 cây; Dưa leo 1 trái; Xoài xanh nửa trái
1282,Chè Củ Sen Đường Phèn,low_food_id_cover,cover=0.43 thieu: Củ sen
1283,Chè Hạt Sen Long Nhãn,unparsed_main_ingredient,Lá dứa 2 lá
1284,Trứng Cút Xốt Phô Mai Trứng Muối,unparsed_main_ingredient,Trứng cút 20 Quả; Sữa tươi không đường 150 muỗngl; Phô mai con bò cười 6 muỗngiếng; Trứng muối 4 Quả
1285,Cá Cơm Chay Từ Hoa ChuốI,unparsed_main_ingredient,Bột chiên giòn 1 chén
1286,Trà TráI Cây NhiệT ĐớI,unparsed_main_ingredient,Tra tui loc 2 goi; Đương 3 muỗnguông canh; Cam vang 1 trai; Tao 1 trai
1287,Thịt Nướng Phô Mai Kiểu Thái,unparsed_main_ingredient,Phô mai Con Bò Cười 6 viên
1288,Nước Chấm Ốc Hà Nội,unparsed_main_ingredient,"Ăn kem: Nghêu, Ngao hai côi"
1289,LẩU Bao Tử HầM Tiêu,unparsed_main_ingredient,Rươu trăng 2 muỗnguông canh; Muôi 1.5 muỗnguông ca phê; Nươc măm 1 muỗnguông canh; Dâu hao 1 muỗnguông canh
1290,Lẩu Tôm Càng,unparsed_main_ingredient,Nước dừa tươi 1 lít; Nước thơm 30 muỗngl; Nước cốt me 30 muỗngl
1291,Cà Phê Bọt Biển Sầu Riêng,unparsed_main_ingredient,Sữa đặc Ngôi Sao Phương Nam 20 muỗngl; Sầu riêng 1 muỗngúi; Sữa tươi 40 muỗngl; Đá viên
1292,Kem Phô Mai Trái Cây,unparsed_main_ingredient,Kiwi 4 trái; Gelatin 2 lá; Húng lủi
1293,Đậu Hủ Xào Chua Ngọt,unparsed_main_ingredient,Đậu hủ chiên 4 muỗngiếng
1294,Đậu Hủ Muối Tiêu Rau Răm,unparsed_main_ingredient,Đậu hủ chiên 4 muỗngiếng; Tắc 4 quả
1295,Đậu Hũ Viên Rau Củ Chiên,unparsed_main_ingredient,Ngũ vị hương 1 muỗnguỗng cà phê; Trứng gà 1 Quả; Bột bắp 1 muỗnguỗng canh
1296,Lẩu Thả Phan Thiết,unparsed_main_ingredient,cà chua 2 trái; Chuối sứ chín 2 trái; Xoài xanh 1 trái; Trứng gà 2 quả
1297,Trứng Ngâm Xì Dầu,unparsed_main_ingredient,Trứng gà 10 quả; Xì dầu 200 muỗngl; Nước lọc 200 muỗngl
1298,Bò Né Me Rau Càng Cua,low_food_id_cover,"cover=0.07 thieu: Thịt bò phi lê, Rau càng cua, Bông thiên lý, Hành tím, Cốt me"
1299,Cá Kèo Chiên Giòn Chấm Mắm Me,unparsed_main_ingredient,Bột Chiên Giòn 1 chén; Rau răm ăn kèm
1300,Gỏi Thịt Bò Cà Pháo,low_food_id_cover,"cover=0.24 thieu: Thịt bò phi lê, Khế xanh, Chuối chát, Ngò gai, Húng lủi"
1301,Gỏi Đu Đủ Tôm Tai Heo,unparsed_main_ingredient,Nước cốt chanh 3 muỗnguỗng canh
1302,Ốc Hương Rang Muối Sợi,low_food_id_cover,"cover=0.02 thieu: Ốc hương, Đường, Rau răm, Ớt bột"
1303,Thạch Sữa Bắp Lá Dứa,unparsed_main_ingredient,Sữa tươi không đường 180 muỗngl; Whipping cream 50 muỗngl; 1 gói rau câu
1304,Sữa Chua Úp Ngược,unparsed_main_ingredient,Sữa tươi không đường 1Lít
1305,Chả Hoa Ngũ Sắc Phô Mai,unparsed_main_ingredient,Trứng gà 6 quả; Rong biển cuộn 3 lá; Lạp xưởng 2 cây; Lòng đỏ trứng muối 3 quả
1306,GỏI Khô Cá LóC,unparsed_main_ingredient,Khô ca loc 1 con; Xoai xanh 2 trai; Khê chua 2 trai; Nươc măm 4 muỗnguông canh
1307,Đậu Hũ Ki Khìa Nước Dừa,unparsed_main_ingredient,Tàu hũ ki khô 6 muỗngiếng to; Tàu hủ chiên 3 muỗngiếng; Nấm đùi gà 2 cây
1308,Trứng Cuộn Phô Mai Sợi,unparsed_main_ingredient,Trứng gà 4 quả
1309,Cơm Hộp 8/3,unparsed_main_ingredient,Cà chua bi 2 trái; Trứng gà 4 trái; Củ dền 1 củ; Phô mai Cheddar lát 3 lát
1310,Miến Xào Chay,low_food_id_cover,"cover=0.27 thieu: Miến Hàn Quốc, Nấm đùi gà, Cải bó xôi, Tỏi băm"
1311,Gỏi Ốc Đu Đủ,unparsed_main_ingredient,Nước cốt chanh 1 muỗnguỗng canh; Sả 4 cây
1312,Yakult Thanh Long Sơ Ri,unparsed_main_ingredient,Nươc ep sơ ri 100 muỗngl; Yakult 40 muỗngl; Nươc đương 30 muỗngl; Nươc côt chanh 10 muỗngl
1313,Nước Sâm Hoa Đậu Biếc,unparsed_main_ingredient,La hán quả 3 trái; Sương sáo; Hột é; Nhãn đóng lon
1314,Thịt Ba Rọi Kho,unparsed_main_ingredient,Trứng cút 30 quả tùy sở thích có thể thêm hoặc bớt
1315,Khâu Nhục,unparsed_main_ingredient,Cải bắc thảo 1 hộp; Màu thực phẩm đỏ 1 lọ; Sốt ướp thịt nướng 1 hộp; Ngũ vị hương 1 gói
1316,Đậu Phộng Rang Sả Ớt,low_food_id_cover,"cover=0.03 thieu: Đậu phộng, Sả, Riềng, Ớt hiểm khô, Đường thốt nốt"
1317,Canh Bắp Cải Cuộn Thịt,unparsed_main_ingredient,Bắp cải trắng 1 bắp; Bắp cải tím 1 bắp
1318,Bánh Khoai Tây Bọc Phô Mai Sợi,unparsed_main_ingredient,Một chút xíu hạt tiêu
1319,Thịt Gà Rim Ngũ Vị,unparsed_main_ingredient,Mật ong 2 thìa
1320,Trà Hoa HồNg ThạCh Dâu,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
1321,Gỏi Vỏ Dưa Hấu Tôm Thịt,unparsed_main_ingredient,Tôm 10 con; Nuóc mắm 40 muỗngl; Nước cốt chanh 20 muỗngl; Bánh phồng tôm 10 cái
1322,Bánh Chưng Chiên Nước Ngũ Sắc,unparsed_main_ingredient,Bánh chưng 1 cái; Phô mai con bò cười 2 muỗngiếng; Lạp xưởng 1 cây
1323,Bánh Lá Mơ,low_food_id_cover,"cover=0.60 thieu: Lá mơ, Bột gạo, Bột năng, Đường, Nước"
1324,Bánh Bò Cốt Dừa Lá Dứa,low_food_id_cover,"cover=0.50 thieu: Bơ lạt, Sữa đặc, Nước cốt lá dứa, Bột năng, Baking soda"
1325,Bột Chiên Hàu Sữa,unparsed_main_ingredient,Trứng gà 2 quả; Nước lọc 50 muỗngl
1326,Đậu Hủ Non Sốt Tương,unparsed_main_ingredient,Đậu hủ non 1 bìa
1327,Trà Ô Long Dâu,unparsed_main_ingredient,Nước sôi 180 muỗngl
1329,Đậu Hũ Trứng Sốt Heo Cay,unparsed_main_ingredient,Đậu hũ trắng 4 muỗngiếng; Trứng gà 4 quả; Bột năng 2 muỗnguỗng canh
1331,Trà Lipton Cam Thảo,unparsed_main_ingredient,Lipton nhãn vàng 2 gói; Nước cốt chanh 20 muỗngl
1332,Chả Lụa Rim Mắm,unparsed_main_ingredient,Đầu hành băm 1 muỗnguỗng canh
1334,Xôi Tam SắC,unparsed_main_ingredient,Nươc côt dưa 270 muỗngl; Gâc chin 1 trai; Rươu gao 3 muỗnguông canh; Nươc la dưa 500 muỗngl
1335,CóC Ngâm Chua NgọT,unparsed_main_ingredient,Muôi hôt 4 muỗnguông canh; Nươc măm 2 muỗnguông canh; Ơt sưng thai sơi 1 muỗnguông canh; Ơt sưng băm 2 muỗnguông canh
1337,Cà Na Đập Muối Ớt,unparsed_main_ingredient,Cà na 1
1338,Bánh Chưng Chiên Nước,unparsed_main_ingredient,Bánh Chưng 1 cái; Nước Lọc 300 muỗngl
1339,Khô Gà Lá Chanh,low_food_id_cover,"cover=0.03 thieu: Ức gà, Tỏi băm, Ớt hiểm băm, Bột cà ri, Bột ngũ vị hương"
1340,Tai Heo Cuộn Mộc Nhĩ,unparsed_main_ingredient,Tai heo 1 cái; Sả 4 cây
1341,Bánh Đồng Tiền Ngũ Sắc,low_food_id_cover,"cover=0.12 thieu: Bánh đồng tiền, Hạnh nhân nguyên vỏ, Cranberry khô, Nho khô, Hạt bí"
1342,BáNh NgóI HạNh Nhân Keto,unparsed_main_ingredient,Trưng ga 2 qua; Muôi 1/3 muỗnguông ca phê
1343,MuốI Dưa ChuộT,unparsed_main_ingredient,Nươc vo gao 800 muỗngl; Nươc loc 200 muỗngl; Muôi hôt 50 gram; Đương thôt nôt 50 gram
1344,Bánh Nếp Chiên,low_food_id_cover,"cover=0.00 thieu: Bột nếp, Sữa đặc"
1345,Chả Giò Rau Củ Phô Mai,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
1346,Chè Trôi NướC Tam SắC,unparsed_main_ingredient,Muôi 1 muỗnguông ca phê; Nươc côt dưa 250 muỗngl; Cu dên 3 cu
1347,MứT Cà RốT Phô Mai Vị Cam Và Vị TắC Xí MuộI,unparsed_main_ingredient,Phô mai con bo cươi 2 hôp; Ca rôt 4 cu; Cam vang 1 trai
1348,Mứt Chùm Ruột Ngào Ớt Cay,unparsed_main_ingredient,Siro dâu 50 muỗngl
1349,Mứt Dừa Viên Ba Màu,low_food_id_cover,"cover=0.42 thieu: Cơm dừa, Hoa đậu biếc, Củ dền"
1350,Chân Gà Lắc Thập Cẩm Trứng Non,unparsed_main_ingredient,Trứng non; Mề gà; Tai heo; Sụn ức gà
1351,Trà Dâu GừNg NhiệT ĐớI,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
1352,Lạp Xưởng Tôm Trứng Muối,unparsed_main_ingredient,Trứng muối 8 quả; Rượu mai quế lộ 80 muỗngl; Vỏ lạp xưởng collagen 1 ống
1353,Tôm NướNg MuốI ỚT,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
1354,Cải Thìa Sốt Dầu Hào Nấm Đông Cô,low_food_id_cover,"cover=0.60 thieu: Nấm đùi gà tùy sở thích, Bột năng"
1355,LẩU Riêu Cua Miền Bắc,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
1356,Mứt Củ Sen,unparsed_main_ingredient,Nước 200 muỗngl; Nước ép thanh long đỏ 30 muỗngl; Nước lá dứa 30 muỗngl; Nước vo gạo 1 lít
1357,Thịt Kho Trứng Phô Mai,unparsed_main_ingredient,Phô mai Con Bò Cười 6 viên; Trứng vịt 3 quả
1358,Chả Bì,unparsed_main_ingredient,Dầu màu điều 2 muỗnguỗng canh
1359,Xôi ĐậU Xanh,unparsed_main_ingredient,Nươc côt dưa 200 muỗngl; Muôi 1 muỗnguông ca phê; Me trăng
1360,Thịt Đông Trứng Phô Mai,unparsed_main_ingredient,Trứng gà 6 quả; Phô mai Con Bò Cười 4 viên
1361,Mứt Bí Đao,low_food_id_cover,"cover=0.20 thieu: Bí đao, Vôi, Phèn chua"
1362,Trứng Cút Sốt Cà Chua,unparsed_main_ingredient,Trứng cút 30 quả; Nước lọc 200 muỗngl
1363,Bánh Đa Cua,unparsed_main_ingredient,Nước cốt me 15 muỗngl; Nước dùng hoàn chỉnh Barona Lẩu Cua Đồng 1 gói
1364,Chả LụA Bì ỚT Xiêm Xanh,unparsed_main_ingredient,Toi băm 2 muỗnguông ca phê; Bôt ngot 1/3 muỗnguông ca phê; Hat nêm 1 muỗnguông ca phê; Đương cat 1 muỗnguông ca phê
1365,Bánh Nếp Chay,low_food_id_cover,"cover=0.12 thieu: Bột nếp, Đường   3 thìa"
1366,Dưa HàNh TíM,unparsed_main_ingredient,Muôi hôt 2 muỗnguông canh; Nươc loc 400 muỗngl; Giâm trăng 200 muỗngl; Nươc vo gao 1 lít
1367,Khô Bò MiếNg,unparsed_main_ingredient,Dâu hao 3 muỗnguông canh; Đương 4 muỗnguông canh; Dâu mau điêu 4 muỗnguông canh; Ơt bôt 2 muỗnguông canh
1368,Kẹo Chuối Đen,unparsed_main_ingredient,Chuối xiêm 1 nải; Nước cốt chanh 20 muỗngl
1369,Phở Gà,unparsed_main_ingredient,Gà ta nửa con
1370,Mứt Me,low_food_id_cover,"cover=0.00 thieu: Me non, Đường"
1371,Trứng Cút Kho Mặn,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
1372,Lòng Heo Xào Cải Chua,low_food_id_cover,"cover=0.24 thieu: Lòng heo non, Dưa cải chua, Tỏi băm, Hành tím băm"
1373,BáNh Xu Xê,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
1374,Lòng Xào Nghệ,unparsed_main_ingredient,Lòng già thố linh; Bánh tráng nướng ăn kèm
1375,Cơm Nguội Bọc Trứng Cút Chiên Xù,unparsed_main_ingredient,Lòng đỏ trứng gà 1 quả; Trứng cút 12 quả; Bột mì 2 muỗnguỗng canh
1376,Chả Lá Lốt,unparsed_main_ingredient,Lá lốt 10-15 lá to
1377,Trà Dâu Ngâm,unparsed_main_ingredient,Trà Lipton 2 gói; Nước sôi 180 muỗngl
1378,Gà Nướng Muối Ớt,unparsed_main_ingredient,Đùi gà 2 cái; Xốt Gia Vị Hoàn Chỉnh Barona Nướng Muối Ớt 1 gói
1379,Cơm Chiên Trứng Cuộn Lốc Xoáy,unparsed_main_ingredient,Cơm trắng 1 chén; Trứng gà 4 cái; Tương cà 2 muỗnguỗng canh; Sữa tươi có đường 3 muỗnguỗng canh
1380,Bánh Khoai Lang,unparsed_main_ingredient,Bột nghệ 1 thìa; Bột điều 1/2 thìa; Sữa tươi có đường 220 muỗngl
1381,BáNh ĐùM MiềN Tây,unparsed_main_ingredient,Hanh tim băm 2 muỗnguông canh; Toi băm 1 muỗnguông canh
1382,Bánh Tét/ Bánh Chưng Chiên,unparsed_main_ingredient,Xì dầu 20 muỗngl
1383,Heo Quay Kho Cải Chua,unparsed_main_ingredient,Dầu điều 20 muỗngl; Nước dừa 300 muỗngl
1384,Bún Cá Chấm,unparsed_main_ingredient,Nước cốt me 2 muỗnguỗng canh
1385,Trà Chanh Hồng Kông,unparsed_main_ingredient,Nươc côt chanh vang 20 muỗngl; Mât ong 30 muỗngl
1386,Bánh Bông Lan Cuộn Chà Bông Gà Cay Sốt Dầu Trứng,unparsed_main_ingredient,Sữa tươi không đường 50 muỗngl; Dầu hướng dương 700 muỗngl
1387,Ngô Chiên Bơ,unparsed_main_ingredient,Ngô ngọt 2 bắp; Trứng gà 1 quả; Bơ vàng
1388,Gà Xào Nghệ Cà Ri,unparsed_main_ingredient,Lòng mề gà 1 bộ; Nước dừa tươi 1 bát ăn cơm; Sả băm
1389,Sườn Chua Ngọt,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
1390,Bún Cua Thối,unparsed_main_ingredient,Đầu hành 5 củ; Mắm nêm 2 muỗnguỗng canh; Dầu màu điều 1 muỗnguỗng canh; Trứng vịt 4 quả
1391,Trứng Hấp Đậu Hủ Non Thịt Bằm,unparsed_main_ingredient,Trứng gà 2 quả; Nước lọc 100 muỗngl
1392,Snack HàNh Tây,unparsed_main_ingredient,Hanh tây 2 cu; Bôt ơt đo 2 muỗnguông canh; Bôt ca ri 2 muỗnguông canh; Bôt chiên gion 2 muỗnguông canh
1393,Bánh Chuối Chiên Không Dầu Mỡ,unparsed_main_ingredient,Chuối chín 2 quả; Trứng gà 2 quả
1394,Sữa Gạo Lứt Mè Đen,unparsed_main_ingredient,Đừơng phèn Ít nhiều tuỳ khẩu vị; Nước lọc 2; 5 - 3 lít
1395,Rươi Kho,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
1396,Sườn Xào Chua Ngọt,unparsed_main_ingredient,Lòng trắng trứng 1; Bột năng 1 thìa
1397,Ốc Xào Cay Miền Trung,unparsed_main_ingredient,Nước vo gạo 500 muỗngl; Nước dừa tươi 200 muỗngl; Dầu màu điều 3 muỗnguỗng canh; Mắm ruốc 1 muỗnguỗng canh
1398,Rau Củ Xào Hạnh Nhân,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
1399,Canh Măng Lưỡi Lợn,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
1400,Sườn Kho Thơm,unparsed_main_ingredient,Nước 300 muỗngl
1401,Gà Chiên Nước Mắm,unparsed_main_ingredient,Xốt Gia Vị Hoàn Chỉnh Barona - Gà Chiên Nước Mắm 1 gói; Dưa leo ăn kèm
1402,Đùi Ếch Chiên Bơ Cay,unparsed_main_ingredient,Mật ong 1 muỗnguỗng canh; Bột tẩm khô chiên giòn vị cay Vedan 1 gói
1403,Chả Rươi,unparsed_main_ingredient,Trưng ga 5 qua; Hat nêm 1 muỗnguông canh; Nươc măm 1 muỗnguông canh; Rau sông
1404,Bắp Mỹ Hấp Sữa Tươi,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
1405,Bánh Tráng Mắm Ruốc Tóp Mỡ Phô Mai Nướng,unparsed_main_ingredient,Trứng gà 3 quả; Mắm ruốc 2 muỗnguỗng canh
1406,Pudding Sữa Tươi Trân Châu,unparsed_main_ingredient,Whipping cream 100 muỗngl; Sưa tươi không đương 450 muỗngl; Vanila 5 muỗngl; Nươc loc 230 muỗngl
1407,Chả Cua Chiên ÁP ChảO,unparsed_main_ingredient,Trưng ga 1 qua; Sôt Mayonnaise 5 muỗnguông canh; Nươc côt chanh vang 1 muỗnguông canh; Vo chanh vang 1 muỗnguông canh
1408,TrứNg LòNg ĐàO Chiên SốT Me,unparsed_main_ingredient,Trưng vit 10 qua; Nươc măm 3 muỗnguông canh; Nươc côt me 3 muỗnguông canh; Nươc bôt băp 1 muỗnguông canh
1409,Tôm Chiên Xù,low_food_id_cover,"cover=0.00 thieu: Tôm, Bột chiên xù, Bột chiên giòn"
1410,TrứNg Chiên Rim NướC MắM,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
1411,TrứNg Chiên Rim Sa Tế,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
1412,Rau Câu Flan TráI DừA,unparsed_main_ingredient,Dưa xiêm troc 2 trai; Sưa tươi 400 muỗngl; Whipping cream 200 muỗngl; Trưng ga 7 qua
1413,Bánh Lá Dứa,unparsed_main_ingredient,Vôi tôi 1 muỗnguỗng cà phê; Nước cốt dừa 250 muỗngl
1414,Ba Chỉ Chiên Giòn Sốt Cam,unparsed_main_ingredient,Cam vàng 2 trái; Baking soda 1/2 muỗnguỗng cà phê; Bột bắp 1 muỗnguỗng cà phê; Nước cốt chanh 20 muỗngl
1415,LẩU Bò Măng Chua,unparsed_main_ingredient,Nươc dung nâu tư ca chinh 2 lit; Dâu ăn 3 muỗnguông canh; Ơt sưng 1 trai; Ca chua 1 trai
1416,Sụn Gà Sốt Trứng Muối,unparsed_main_ingredient,Lòng đỏ trứng muối 10 cái
1417,Gà Hấp Mắm Nhĩ,unparsed_main_ingredient,Gà 1 con 1; bột nêm; Màu điều
1418,Thịt Kho Nước Tương Kiểu Nhật,unparsed_main_ingredient,Nấm đông cô 2 cái; Nước lọc 180 muỗngl; Rượu Mirin 60 muỗngl
1419,Trứng Cút Nướng Rong Biển,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
1420,Chân Gà Tàu Xì,unparsed_main_ingredient,Tàu xì 2 muỗnguỗng canh; Hoa hồi 4 bông; Hắc xì dầu 2 muỗnguỗng canh; Bột nêm
1421,Bánh Chuối Chiên,unparsed_main_ingredient,Nước 330 muỗngl; Bột nghệ 1 muỗnguỗng cafe
1422,Ruốc Tôm Khô,low_food_id_cover,cover=0.03 thieu: Tôm khô
1423,Trà Sữa Tinh Than Tre,unparsed_main_ingredient,Bột tinh than tre 2 muỗnguỗng cà phê; Trà đen túi lọc 2 gói; Nước nóng 300 muỗngl; Sữa tươi không đường 1 bịch
1424,Bánh Ngô Sữa Chiên,unparsed_main_ingredient,Sữa tươi không đường 220 muỗngl
1425,BúN VịT XáO Măng,unparsed_main_ingredient,Nươc măm 2 muỗnguông canh; Đương 1 muỗnguông canh; Bôt ngot 1 muỗnguông ca phê; Hanh tim băm 2 muỗnguông canh
1426,Ốc Hương Sốt Hoàng Kim,unparsed_main_ingredient,Trứng muối 2 trứng; Phô mai con bò cười 1 muỗngiếng; xanh 1 ít; Màu điều 1 ít
1427,Nghêu Hấp Sả,unparsed_main_ingredient,Nước dừa 500 muỗngl
1428,Ốc Bươu Xào Sả Ớt,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
1429,Chè Con Ong,unparsed_main_ingredient,Gừng già 1 nhánh
1430,Bánh Mì Chấm Kem Trứng - Cacao,unparsed_main_ingredient,Trứng gà 4 quả
1431,Mắm Tép Đu Đủ,unparsed_main_ingredient,Ơt hiêm 3 trai; Ơt sưng 2 trai; Rươu trăng 600 muỗngl; Muôi hôt 2 muỗnguông canh
