dish_id,food_id,grams,note
FNDDS-2707040,174924,60,"Bread, white, commercially prepared"
FNDDS-2707040,171637,56,"Bologna, meat and poultry"
FNDDS-2707044,173345,100,"Corn dogs, frozen, prepared"
FNDDS-2707046,174924,60,"Bread, white, commercially prepared"
FNDDS-2707046,174582,56,"Salami, dry or hard, pork, beef"
FNDDS-2707053,174586,75,"Sausage, Italian, pork, mild, cooked, pan-fried"
FNDDS-2707053,172796,60,"Rolls, hamburger or hotdog, plain"
FNDDS-2707055,174924,60,"Bread, white, commercially prepared"
FNDDS-2707055,172951,56,"Luncheon meat, pork with ham, minced, canned, includes Spam (Hormel)"
FNDDS-2707055,168556,17,Catsup
FNDDS-2707056,172796,45,"Rolls, hamburger or hotdog, plain"
FNDDS-2707056,173862,57,"Frankfurter, beef, unheated"
FNDDS-2707058,174924,30,"Bread, white, commercially prepared"
FNDDS-2707058,173862,57,"Frankfurter, beef, unheated"
FNDDS-2707060,173862,57,"Frankfurter, beef, unheated"
FNDDS-2707060,172796,45,"Rolls, hamburger or hotdog, plain"
FNDDS-2707062,173862,57,"Frankfurter, beef, unheated"
FNDDS-2707062,174924,30,"Bread, white, commercially prepared"
FNDDS-2707064,172796,45,"Rolls, hamburger or hotdog, plain"
FNDDS-2707064,173875,57,"Frankfurter, meat and poultry, unheated"
FNDDS-2707066,173875,57,"Frankfurter, meat and poultry, unheated"
FNDDS-2707066,174924,30,"Bread, white, commercially prepared"
FNDDS-2707068,172796,45,"Rolls, hamburger or hotdog, plain"
FNDDS-2707068,171625,57,"Frankfurter, turkey"
FNDDS-2707070,174924,30,"Bread, white, commercially prepared"
FNDDS-2707070,171625,57,"Frankfurter, turkey"
FNDDS-2707072,168131,28.5,"Frankfurter, low sodium"
FNDDS-2707072,169866,28.5,"Frankfurter, meat and poultry, low fat"
FNDDS-2707072,172796,45,"Rolls, hamburger or hotdog, plain"
FNDDS-2707074,168131,28.5,"Frankfurter, low sodium"
FNDDS-2707074,169866,28.5,"Frankfurter, meat and poultry, low fat"
FNDDS-2707074,174924,30,"Bread, white, commercially prepared"
FNDDS-2707076,172796,45,"Rolls, hamburger or hotdog, plain"
FNDDS-2707076,169887,70,"Frankfurter, meatless"
FNDDS-2707077,174924,30,"Bread, white, commercially prepared"
FNDDS-2707077,169887,70,"Frankfurter, meatless"
FNDDS-2707082,172941,28,"Turkey breast, sliced, prepackaged"
FNDDS-2707082,174924,60,"Bread, white, commercially prepared"
FNDDS-2707082,173863,28,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)"
FNDDS-2707082,171637,14,"Bologna, meat and poultry"
FNDDS-2707082,174570,14,"Roast beef, deli style, prepackaged, sliced"
FNDDS-2707086,171637,17,"Bologna, meat and poultry"
FNDDS-2707086,174924,60,"Bread, white, commercially prepared"
FNDDS-2707086,173863,35,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)"
FNDDS-2707086,174570,17,"Roast beef, deli style, prepackaged, sliced"
FNDDS-2707086,172941,35,"Turkey breast, sliced, prepackaged"
FNDDS-2707089,173863,42,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)"
FNDDS-2707089,174924,60,"Bread, white, commercially prepared"
FNDDS-2707089,172941,42,"Turkey breast, sliced, prepackaged"
FNDDS-2707093,174924,60,"Bread, white, commercially prepared"
FNDDS-2707093,172941,53,"Turkey breast, sliced, prepackaged"
FNDDS-2707093,173863,53,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)"
FNDDS-2707097,169254,1.6,"Mushrooms, canned, drained solids"
FNDDS-2707097,170428,31,"Peppers, sweet, green, cooked, boiled, drained, without salt"
FNDDS-2707097,170459,17.4,"Tomato products, canned, paste, without salt added (Includes foods for USDA's Food Distribution Program)"
FNDDS-2707097,168894,1.6,"Flour, wheat, all-purpose, enriched, bleached"
FNDDS-2707097,175103,80,"Beverages, water, tap, municipal"
FNDDS-2707097,174040,103.6,"Beef, ground, 75% lean meat / 25% fat, crumbles, cooked, pan-browned"
FNDDS-2707097,170394,34.1,"Carrots, cooked, boiled, drained, without salt"
FNDDS-2707097,171283,4.6,"Whey, sweet, dried"
FNDDS-2707097,173468,1.6,"Salt, table"
FNDDS-2707099,169698,9.3,Cornstarch
FNDDS-2707099,175103,56,"Beverages, water, tap, municipal"
FNDDS-2707099,173410,15.6,"Butter, stick, salted"
FNDDS-2707099,168399,31.1,"Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt"
FNDDS-2707099,170440,62.2,"Potatoes, boiled, cooked without skin, flesh, without salt"
FNDDS-2707099,173468,1.6,"Salt, table"
FNDDS-2707099,169254,9.3,"Mushrooms, canned, drained solids"
FNDDS-2707099,174038,62.2,"Beef, ground, 75% lean meat / 25% fat, patty, cooked, broiled"
FNDDS-2707099,173424,9.3,"Egg, whole, cooked, hard-boiled"
FNDDS-2707099,170001,12.4,"Onions, cooked, boiled, drained, without salt"
FNDDS-2707099,170428,9.3,"Peppers, sweet, green, cooked, boiled, drained, without salt"
FNDDS-2707099,170017,31.1,"Peas, green, frozen, cooked, boiled, drained, without salt"
FNDDS-2707100,169655,3.8,"Sugars, granulated"
FNDDS-2707100,173424,3.3,"Egg, whole, cooked, hard-boiled"
FNDDS-2707100,173468,3.3,"Salt, table"
FNDDS-2707100,174928,10.3,"Bread, crumbs, dry, grated, plain"
FNDDS-2707100,175103,31.6,"Beverages, water, tap, municipal"
FNDDS-2707100,168894,16.3,"Flour, wheat, all-purpose, enriched, bleached"
FNDDS-2707100,172217,3.3,"Milk, whole, 3.25% milkfat, without added vitamin A and vitamin D"
FNDDS-2707100,171538,75,"Soup, beef broth or bouillon canned, ready-to-serve"
FNDDS-2707100,168399,32.6,"Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt"
FNDDS-2707100,174273,3.3,"Flour, soy, full-fat"
FNDDS-2707100,169768,71.7,"Potatoes, mashed, ready-to-eat"
FNDDS-2707100,174038,65.2,"Beef, ground, 75% lean meat / 25% fat, patty, cooked, broiled"
FNDDS-2707100,173584,3.3,"Shortening, vegetable, household, composite"
FNDDS-2707101,169737,30,"Pasta, cooked, enriched, without added salt"
FNDDS-2707101,170054,3,"Tomato products, canned, sauce"
FNDDS-2707101,173432,10,"Milk, nonfat, fluid, without added vitamin A and vitamin D (fat free or skim)"
FNDDS-2707101,174928,30,"Bread, crumbs, dry, grated, plain"
FNDDS-2707101,175103,30,"Beverages, water, tap, municipal"
FNDDS-2707101,173468,0.3,"Salt, table"
FNDDS-2707101,174038,30,"Beef, ground, 75% lean meat / 25% fat, patty, cooked, broiled"
FNDDS-2707101,173414,8,"Cheese, cheddar"
FNDDS-2707101,172346,3,"Margarine, regular, 80% fat, composite, stick, with salt"
FNDDS-2707101,171247,5,"Cheese, parmesan, grated"
FNDDS-2707101,171164,20,"Soup, vegetable with beef broth, canned, condensed"
FNDDS-2707102,173468,1.2,"Salt, table"
FNDDS-2707102,169254,6.3,"Mushrooms, canned, drained solids"
FNDDS-2707102,170394,39.9,"Carrots, cooked, boiled, drained, without salt"
FNDDS-2707102,171538,39.9,"Soup, beef broth or bouillon canned, ready-to-serve"
FNDDS-2707102,169698,6.3,Cornstarch
FNDDS-2707102,170001,6.3,"Onions, cooked, boiled, drained, without salt"
FNDDS-2707102,174157,39.9,"Beverages, Wine, non-alcoholic"
FNDDS-2707102,168695,85.3,"Beef, round, full cut, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled"
FNDDS-2707102,169264,39.9,"Potatoes, french fried, all types, salt added in processing, frozen, home-prepared, oven heated"
FNDDS-2707102,170459,1.2,"Tomato products, canned, paste, without salt added (Includes foods for USDA's Food Distribution Program)"
FNDDS-2707102,172346,12,"Margarine, regular, 80% fat, composite, stick, with salt"
FNDDS-2707102,175103,39.9,"Beverages, water, tap, municipal"
FNDDS-2707109,173339,100,"Rice bowl with chicken, frozen entree, prepared (includes fried, teriyaki, and sweet and sour varieties)"
FNDDS-2707118,173338,100,"Turkey, stuffing, mashed potatoes w/gravy, assorted vegetables, frozen, microwaved"
FNDDS-2707119,168878,80,"Rice, white, long-grain, regular, enriched, cooked"
FNDDS-2707119,167748,3.4,"Lemon juice from concentrate, canned or bottled"
FNDDS-2707119,169698,3.4,Cornstarch
FNDDS-2707119,173410,5.4,"Butter, stick, salted"
FNDDS-2707119,175103,70,"Beverages, water, tap, municipal"
FNDDS-2707119,174191,80,"Fish, cod, Pacific, raw (may have been previously frozen)"
FNDDS-2707119,170017,70,"Peas, green, frozen, cooked, boiled, drained, without salt"
FNDDS-2707119,171024,7.4,"Oil, cottonseed, salad or cooking"
FNDDS-2707119,173468,3.4,"Salt, table"
FNDDS-2707119,169254,5.4,"Mushrooms, canned, drained solids"
FNDDS-2707119,170001,5.4,"Onions, cooked, boiled, drained, without salt"
FNDDS-2707132,174536,50,"Soup, chicken broth, ready-to-serve"
FNDDS-2707132,171538,50,"Soup, beef broth or bouillon canned, ready-to-serve"
FNDDS-2707136,174808,100,"Soup, hot and sour, Chinese restaurant"
FNDDS-2707144,171566,100,"Gravy, chicken, canned or bottled, ready-to-serve"
FNDDS-2707145,171564,100,"Gravy, beef, canned, ready-to-serve"
FNDDS-2707146,171564,100,"Gravy, beef, canned, ready-to-serve"
FNDDS-2707147,171566,100,"Gravy, chicken, canned or bottled, ready-to-serve"
FNDDS-2707148,169655,4.167,"Sugars, granulated"
FNDDS-2707148,173647,118.5,"Beverages, water, tap, drinking"
FNDDS-2707148,169698,8,Cornstarch
FNDDS-2707148,171560,3.6,"Soup, beef broth or bouillon, powder, dry"
FNDDS-2707148,174277,5.3,Soy sauce made from soy and wheat (shoyu)
FNDDS-2707150,174529,100,"Sauce, oyster, ready-to-serve"
FNDDS-2707151,174074,90,"Sauce, enchilada, red, mild, ready to serve"
FNDDS-2707151,167976,10,"Candies, semisweet chocolate"
FNDDS-2707152,171287,100,"Eggs, Grade A, Large, egg whole"
FNDDS-2707154,171287,100,"Eggs, Grade A, Large, egg whole"
FNDDS-2707156,173468,0.3,"Salt, table"
FNDDS-2707156,171287,100,"Eggs, Grade A, Large, egg whole"
FNDDS-2707159,173468,0.3,"Salt, table"
FNDDS-2707159,173410,7,"Butter, stick, salted"
FNDDS-2707159,171287,100,"Eggs, Grade A, Large, egg whole"
FNDDS-2707161,173468,0.3,"Salt, table"
FNDDS-2707161,171287,100,"Eggs, Grade A, Large, egg whole"
FNDDS-2707161,171430,1,"Oil, PAM cooking spray, original"
FNDDS-2707165,173468,0.3,"Salt, table"
FNDDS-2707165,171287,100,"Eggs, Grade A, Large, egg whole"
FNDDS-2707167,173424,100,"Egg, whole, cooked, hard-boiled"
FNDDS-2707167,173468,0.7,"Salt, table"
FNDDS-2707168,172183,100,"Eggs, Grade A, Large, egg white"
FNDDS-2707170,173468,0.3,"Salt, table"
FNDDS-2707170,172183,100,"Eggs, Grade A, Large, egg white"
FNDDS-2707172,172184,100,"Eggs, Grade A, Large, egg yolk"
FNDDS-2707174,172184,100,"Eggs, Grade A, Large, egg yolk"
FNDDS-2707174,173468,0.3,"Salt, table"
FNDDS-2707178,172191,100,"Egg, quail, whole, fresh, raw"
FNDDS-2707178,173468,0.3,"Salt, table"
FNDDS-2707181,173424,100,"Egg, whole, cooked, hard-boiled"
FNDDS-2707181,171009,9.167,"Salad dressing, mayonnaise, regular"
FNDDS-2707181,173468,0.75,"Salt, table"
FNDDS-2707182,171009,73.326,"Salad dressing, mayonnaise, regular"
FNDDS-2707182,173468,1.5,"Salt, table"
FNDDS-2707182,173424,300,"Egg, whole, cooked, hard-boiled"
FNDDS-2707183,173468,1.5,"Salt, table"
FNDDS-2707183,173424,300,"Egg, whole, cooked, hard-boiled"
FNDDS-2707183,173594,79.992,"Salad dressing, mayonnaise, light"
FNDDS-2707184,171403,78.326,"Salad dressing, mayonnaise type, regular, with salt"
FNDDS-2707184,173468,1.5,"Salt, table"
FNDDS-2707184,173424,300,"Egg, whole, cooked, hard-boiled"
FNDDS-2707185,173468,1.5,"Salt, table"
FNDDS-2707185,173424,300,"Egg, whole, cooked, hard-boiled"
FNDDS-2707185,173594,79.992,"Salad dressing, mayonnaise, light"
FNDDS-2707186,173424,300,"Egg, whole, cooked, hard-boiled"
FNDDS-2707186,173468,1.5,"Salt, table"
FNDDS-2707186,173592,79.992,"Salad dressing, ranch dressing, regular"
FNDDS-2707187,167684,81.659,"Creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie"
FNDDS-2707187,173424,300,"Egg, whole, cooked, hard-boiled"
FNDDS-2707187,173468,1.5,"Salt, table"
FNDDS-2707188,173424,300,"Egg, whole, cooked, hard-boiled"
FNDDS-2707188,173468,1.5,"Salt, table"
FNDDS-2707188,171019,78.326,"Salad dressing, italian dressing, commercial, regular"
FNDDS-2707189,171405,79.992,"Salad dressing, italian dressing, commercial, reduced fat"
FNDDS-2707189,173424,300,"Egg, whole, cooked, hard-boiled"
FNDDS-2707189,173468,1.5,"Salt, table"
FNDDS-2707190,173424,300,"Egg, whole, cooked, hard-boiled"
FNDDS-2707190,173468,1.5,"Salt, table"
FNDDS-2707190,167700,85.325,"Salad Dressing, mayonnaise-like, fat-free"
FNDDS-2707201,173410,7,"Butter, stick, salted"
FNDDS-2707201,171287,100,"Eggs, Grade A, Large, egg whole"
FNDDS-2707201,173468,0.3,"Salt, table"
FNDDS-2707203,173468,0.3,"Salt, table"
FNDDS-2707203,171287,100,"Eggs, Grade A, Large, egg whole"
FNDDS-2707203,171430,1,"Oil, PAM cooking spray, original"
FNDDS-2707205,171287,100,"Eggs, Grade A, Large, egg whole"
FNDDS-2707205,173468,0.3,"Salt, table"
FNDDS-2707282,174807,100,"Soup, egg drop, Chinese restaurant"
FNDDS-2707286,173468,0.3,"Salt, table"
FNDDS-2707286,173410,7,"Butter, stick, salted"
FNDDS-2707286,172183,100,"Eggs, Grade A, Large, egg white"
FNDDS-2707287,171430,1,"Oil, PAM cooking spray, original"
FNDDS-2707287,173468,0.3,"Salt, table"
FNDDS-2707287,172183,100,"Eggs, Grade A, Large, egg white"
FNDDS-2707289,173468,0.3,"Salt, table"
FNDDS-2707289,172183,100,"Eggs, Grade A, Large, egg white"
FNDDS-2707297,169656,120,"Sugars, powdered"
FNDDS-2707297,172183,132,"Eggs, Grade A, Large, egg white"
FNDDS-2707297,172236,4.333,"Vanilla extract, imitation, no alcohol"
FNDDS-2707297,169655,25,"Sugars, granulated"
FNDDS-2707299,173462,100,"Egg substitute, liquid or frozen, fat free"
FNDDS-2707299,173468,0.3,"Salt, table"
FNDDS-2707339,174578,35,"Pork sausage, link/patty, cooked, pan-fried"
FNDDS-2707339,168221,7,"Pork, fresh, separable fat, cooked"
FNDDS-2707339,170302,70,"Fast food, biscuit"
FNDDS-2707355,175203,100,"Beans, white, mature seeds, cooked, boiled, without salt"
FNDDS-2707355,173468,0.6,"Salt, table"
FNDDS-2707357,175192,54,"Beans, great northern, mature seeds, canned"
FNDDS-2707357,173791,126,"Beans, great northern, mature seeds, canned, low sodium"
FNDDS-2707361,173468,0.6,"Salt, table"
FNDDS-2707361,173735,100,"Beans, black, mature seeds, cooked, boiled, without salt"
FNDDS-2707363,175188,72,"Beans, black turtle, mature seeds, canned"
FNDDS-2707363,175238,108,"Beans, black, mature seeds, canned, low sodium"
FNDDS-2707373,175200,100,"Beans, pinto, mature seeds, cooked, boiled, without salt"
FNDDS-2707373,173468,0.6,"Salt, table"
FNDDS-2707375,175247,180,"Beans, pinto, mature seeds, canned, solids and liquids, low sodium"
FNDDS-2707375,173468,0.2,"Salt, table"
FNDDS-2707381,175194,100,"Beans, kidney, red, mature seeds, cooked, boiled, without salt"
FNDDS-2707381,173468,0.6,"Salt, table"
FNDDS-2707383,175245,90,"Beans, kidney, red, mature seeds, canned, solids and liquid, low sodium"
FNDDS-2707383,175195,90,"Beans, kidney, red, mature seeds, canned, solids and liquids"
FNDDS-2707390,173732,100,"Beans, baked, canned, with pork and sweet sauce"
FNDDS-2707391,175182,100,"Beans, baked, canned, plain or vegetarian"
FNDDS-2707395,170457,226.8,"Tomatoes, red, ripe, raw, year round average"
FNDDS-2707395,175188,555,"Beans, black turtle, mature seeds, canned"
FNDDS-2707395,169214,247.5,"Corn, sweet, yellow, canned, whole kernel, drained solids"
FNDDS-2707395,170000,160,"Onions, raw"
FNDDS-2707395,171019,235,"Salad dressing, italian dressing, commercial, regular"
FNDDS-2707396,172438,100,"Refried beans, canned, traditional style"
FNDDS-2707399,174298,100,"Refried beans, canned, traditional, reduced sodium"
FNDDS-2707400,171832,100,"Dip, bean, original flavor"
FNDDS-2707402,174289,100,"Hummus, commercial"
FNDDS-2707403,174289,96,"Hummus, commercial"
FNDDS-2707403,170591,1,"Nuts, pine nuts, dried"
FNDDS-2707403,170108,3,"Peppers, bell, red, raw"
FNDDS-2707404,174277,50,Soy sauce made from soy and wheat (shoyu)
FNDDS-2707404,173735,25,"Beans, black, mature seeds, cooked, boiled, without salt"
FNDDS-2707404,171411,8,"Oil, soybean"
FNDDS-2707404,169655,9,"Sugars, granulated"
FNDDS-2707404,173468,8,"Salt, table"
FNDDS-2707405,168131,15,"Frankfurter, low sodium"
FNDDS-2707405,169866,10,"Frankfurter, meat and poultry, low fat"
FNDDS-2707405,173732,75,"Beans, baked, canned, with pork and sweet sauce"
FNDDS-2707406,173732,100,"Beans, baked, canned, with pork and sweet sauce"
FNDDS-2707410,168128,100,"Beans, baked, canned, no salt added"
FNDDS-2707410,173468,0.7,"Salt, table"
FNDDS-2707416,173468,0.6,"Salt, table"
FNDDS-2707416,173757,100,"Chickpeas (garbanzo beans, bengal gram), mature seeds, cooked, boiled, without salt"
FNDDS-2707418,175250,180,"Chickpeas (garbanzo beans, bengal gram), mature seeds, canned, solids and liquids, low sodium"
FNDDS-2707418,173468,0.3,"Salt, table"
FNDDS-2707420,173468,0.6,"Salt, table"
FNDDS-2707420,172429,100,"Peas, split, mature seeds, cooked, boiled, without salt"
FNDDS-2707422,173157,100,"Snacks, peas, roasted, wasabi-flavored"
FNDDS-2707425,173468,0.6,"Salt, table"
FNDDS-2707425,172421,100,"Lentils, mature seeds, cooked, boiled, without salt"
FNDDS-2707427,173412,4,"Butter oil, anhydrous"
FNDDS-2707427,172421,96,"Lentils, mature seeds, cooked, boiled, without salt"
FNDDS-2707427,173468,0.8,"Salt, table"
FNDDS-2707434,173140,100,"Snacks, soy chips or crisps, salted"
FNDDS-2707435,172449,100,"Tofu, soft, prepared with calcium sulfate and magnesium chloride (nigari)"
FNDDS-2707437,169083,100,"Soybean, curd cheese"
FNDDS-2707438,169655,5,"Sugars, granulated"
FNDDS-2707438,171006,90,"Salad dressing, sesame seed dressing, regular"
FNDDS-2707438,172442,5,Miso
FNDDS-2707439,172442,100,Miso
FNDDS-2707440,172443,100,Natto
FNDDS-2707441,172886,100,"Sauce, hoisin, ready-to-serve"
FNDDS-2707442,174277,100,Soy sauce made from soy and wheat (shoyu)
FNDDS-2707443,172473,100,"Soy sauce made from soy and wheat (shoyu), low sodium"
FNDDS-2707445,171167,100,"Sauce, teriyaki, ready-to-serve"
FNDDS-2707446,172890,100,"Sauce, teriyaki, ready-to-serve, reduced sodium"
FNDDS-2707447,171610,100,"Sauce, worcestershire"
FNDDS-2707448,172451,100,"Tofu, fried"
FNDDS-2707449,174928,108,"Bread, crumbs, dry, grated, plain"
FNDDS-2707449,175103,14.813,"Beverages, water, tap, municipal"
FNDDS-2707449,173584,54,"Shortening, vegetable, household, composite"
FNDDS-2707449,171287,50,"Eggs, Grade A, Large, egg whole"
FNDDS-2707449,172449,907.2,"Tofu, soft, prepared with calcium sulfate and magnesium chloride (nigari)"
FNDDS-2707450,169884,100,"Vermicelli, made from soy"
FNDDS-2707450,173647,162,"Beverages, water, tap, drinking"
FNDDS-2707451,174275,100,"Flour, soy, defatted"
FNDDS-2707465,172439,100,"Bacon, meatless"
FNDDS-2707466,169893,100,"Bacon bits, meatless"
FNDDS-2707467,174269,100,"Sausage, meatless"
FNDDS-2707468,169886,100,"Chicken, meatless"
FNDDS-2707469,167719,100,"Chicken, meatless, breaded, fried"
FNDDS-2707470,169887,100,"Frankfurter, meatless"
FNDDS-2707471,169066,100,"Luncheon slices, meatless"
FNDDS-2707472,169067,100,"Meatballs, meatless"
FNDDS-2707473,174287,100,"Veggie burgers or soyburgers, unprepared"
FNDDS-2707474,174287,684.4,"Veggie burgers or soyburgers, unprepared"
FNDDS-2707474,170000,21.2,"Onions, raw"
FNDDS-2707474,168894,31.2,"Flour, wheat, all-purpose, enriched, bleached"
FNDDS-2707474,175103,237,"Beverages, water, tap, municipal"
FNDDS-2707474,171029,27.2,"Oil, corn"
FNDDS-2707474,173468,5.5,"Salt, table"
FNDDS-2707478,169068,100,Vegetarian fillets
FNDDS-2707481,172796,60,"Rolls, hamburger or hotdog, plain"
FNDDS-2707481,174287,70,"Veggie burgers or soyburgers, unprepared"
FNDDS-2707492,170569,100,"Nuts, brazilnuts, dried, unblanched"
